Longitude,Latitude,Mean,100,250,500,700,850,1000
49.0,47.5,0.0,0.031,0.057,0.075,0.136,0.217,0.285
49.5,48.0,0.0,0.031,0.057,0.075,0.136,0.217,0.285
49.5,48.5,0.0,0.041,0.076,0.088,0.146,0.232,0.299
49.5,49.0,0.0,0.099,0.183,0.164,0.205,0.31,0.374
49.5,49.5,0.0,0.159,0.294,0.283,0.294,0.42,0.469
49.5,50.0,0.0,0.016,0.027,0.042,0.095,0.159,0.224
49.5,50.5,0.0,0.031,0.057,0.075,0.136,0.217,0.282
49.5,51.0,0.0,0.031,0.057,0.075,0.136,0.217,0.282
50.0,51.5,0.0,0.053,0.098,0.103,0.156,0.243,0.303
50.0,52.0,0.0,0.168,0.31,0.291,0.283,0.396,0.416
50.0,52.5,0.0,0.186,0.346,0.352,0.393,0.553,0.558
50.0,53.0,0.0,0.031,0.057,0.075,0.136,0.217,0.283
50.0,53.5,0.0,0.058,0.107,0.116,0.177,0.274,0.33
50.0,54.0,0.0,0.031,0.057,0.075,0.136,0.218,0.283
50.0,54.5,0.0,2.111,3.899,3.37,2.147,1.972,1.256
50.0,55.0,0.0,0.304,0.556,0.444,0.0,0.0,0.068
50.5,55.5,0.0,0.172,0.314,0.274,0.102,0.156,0.216
50.5,56.0,0.0,0.148,0.273,0.264,0.018,0.0,0.068
50.5,56.5,0.0,0.017,0.031,0.044,0.089,0.147,0.217
50.5,57.0,0.0,0.209,0.386,0.445,0.695,1.073,1.093
50.5,57.5,0.0,0.036,0.066,0.084,0.149,0.237,0.3
50.5,58.0,0.0,0.109,0.201,0.18,0.224,0.337,0.384
50.5,58.5,0.0,0.168,0.324,0.428,0.744,1.172,1.206
50.5,59.0,0.0,0.038,0.086,0.411,1.038,1.717,1.797
51.0,47.5,0.0,0.031,0.057,0.075,0.136,0.217,0.285
51.0,48.0,0.0,0.031,0.057,0.075,0.136,0.217,0.285
51.0,59.5,0.0,0.025,0.054,0.27,0.691,1.142,1.219
51.0,60.0,0.0,0.031,0.057,0.075,0.136,0.218,0.283
51.0,60.5,0.0,0.031,0.057,0.075,0.136,0.218,0.283
51.0,61.0,0.0,0.032,0.058,0.076,0.138,0.221,0.285
51.0,61.5,0.0,0.051,0.094,0.108,0.171,0.265,0.323
51.0,62.0,0.0,0.04,0.089,0.283,0.532,0.834,0.875
51.0,62.5,0.0,0.031,0.057,0.075,0.136,0.218,0.283
51.0,63.0,0.0,0.031,0.057,0.075,0.136,0.218,0.283
51.0,63.5,0.0,0.031,0.057,0.075,0.136,0.218,0.283
51.0,64.0,0.0,0.029,0.052,0.07,0.13,0.209,0.273
51.5,48.5,0.0,0.035,0.065,0.081,0.142,0.226,0.293
51.5,49.0,0.0,0.114,0.208,0.176,0.23,0.353,0.426
51.5,49.5,0.0,0.031,0.057,0.075,0.136,0.217,0.285
51.5,50.0,0.0,0.023,0.042,0.062,0.123,0.2,0.268
