Longitude,Latitude,Mean,100,250,500,700,850,1000
41.5,55.5,0.0,0.198,0.366,0.358,0.382,0.523,0.482
42.0,55.0,0.0,0.093,0.172,0.262,0.151,0.15,0.178
42.5,54.5,0.0,0.031,0.057,0.075,0.136,0.218,0.279
43.0,54.5,0.0,0.176,0.325,0.341,0.437,0.621,0.568
43.5,53.5,0.0,0.15,0.276,0.267,0.281,0.396,0.396
43.5,54.0,0.0,0.031,0.057,0.075,0.136,0.218,0.279
43.5,56.0,0.0,0.031,0.057,0.075,0.136,0.218,0.279
44.0,53.0,0.0,0.163,0.297,0.228,0.219,0.321,0.348
44.0,55.5,0.0,0.071,0.13,0.121,0.168,0.259,0.308
44.5,52.5,0.0,0.074,0.137,0.14,0.209,0.328,0.365
44.5,55.0,0.0,0.031,0.057,0.075,0.136,0.218,0.279
44.5,55.5,0.0,0.031,0.057,0.075,0.136,0.218,0.279
45.0,52.0,0.0,0.164,0.303,0.341,0.361,0.446,0.398
45.0,54.5,0.0,0.031,0.057,0.075,0.136,0.218,0.279
45.0,56.5,0.0,0.031,0.057,0.075,0.136,0.218,0.283
45.5,51.5,0.0,0.031,0.057,0.075,0.136,0.217,0.283
45.5,52.0,0.0,0.135,0.248,0.213,0.232,0.342,0.365
45.5,54.0,0.0,0.031,0.057,0.075,0.136,0.217,0.279
45.5,56.0,0.0,0.057,0.105,0.115,0.179,0.279,0.338
46.0,51.0,0.0,0.031,0.057,0.075,0.136,0.217,0.283
46.0,53.5,0.0,0.1,0.181,0.14,0.161,0.243,0.29
46.0,56.0,0.0,0.031,0.057,0.075,0.136,0.218,0.283
46.5,50.0,0.0,0.05,0.091,0.099,0.158,0.248,0.31
46.5,50.5,0.0,0.031,0.057,0.075,0.136,0.217,0.282
46.5,53.0,0.0,0.031,0.057,0.075,0.136,0.217,0.279
46.5,55.0,0.0,0.031,0.057,0.075,0.136,0.218,0.283
46.5,55.5,0.0,0.031,0.057,0.075,0.136,0.218,0.283
46.5,57.0,0.0,0.026,0.047,0.065,0.122,0.197,0.263
47.0,49.5,0.0,0.057,0.104,0.108,0.167,0.261,0.321
47.0,52.5,0.0,0.031,0.057,0.075,0.136,0.217,0.283
47.0,54.5,0.0,0.031,0.057,0.075,0.136,0.218,0.279
47.0,56.0,0.0,0.078,0.143,0.143,0.206,0.32,0.375
47.0,56.5,0.0,0.031,0.057,0.075,0.136,0.218,0.283
47.5,49.5,0.0,0.031,0.057,0.075,0.136,0.217,0.282
47.5,52.0,0.0,0.031,0.057,0.075,0.136,0.217,0.283
47.5,54.0,0.0,0.031,0.057,0.075,0.136,0.218,0.279
47.5,55.5,0.0,0.031,0.057,0.075,0.136,0.218,0.283
47.5,57.5,0.0,0.031,0.057,0.075,0.136,0.218,0.283
48.0,48.5,0.0,0.031,0.057,0.075,0.136,0.217,0.282
48.0,49.0,0.0,0.054,0.099,0.103,0.158,0.247,0.308
48.0,51.0,0.0,0.031,0.057,0.075,0.136,0.217,0.282
48.0,51.5,0.0,0.031,0.057,0.075,0.136,0.217,0.282
