Longitude,Latitude,Mean,100,250,500,700,850,1000
45.0,50.0,0.0,0.031,0.057,0.075,0.136,0.217,0.282
45.0,50.5,0.0,0.09,0.179,0.329,0.604,0.958,1.003
45.0,51.0,0.0,0.039,0.072,0.09,0.156,0.247,0.309
45.0,51.5,0.0,0.031,0.057,0.075,0.136,0.217,0.282
45.0,52.0,0.0,1.122,2.051,2.137,2.82,4.094,3.792
45.0,52.5,0.0,0.85,1.756,2.383,3.842,5.765,5.339
45.0,53.0,0.0,1.39,2.491,1.66,1.258,1.725,1.565
45.5,53.5,0.0,0.046,0.085,0.1,0.163,0.256,0.317
45.5,54.0,0.0,0.2,0.375,0.513,0.929,1.468,1.499
45.5,54.5,0.0,0.031,0.057,0.075,0.136,0.218,0.283
45.5,55.0,0.0,0.105,0.225,0.464,0.92,1.471,1.513
45.5,55.5,0.0,0.063,0.117,0.131,0.198,0.306,0.361
45.5,56.0,0.0,0.031,0.057,0.075,0.136,0.218,0.283
45.5,56.5,0.0,0.17,0.315,0.341,0.423,0.604,0.61
45.5,57.0,0.0,0.074,0.147,0.318,0.657,1.057,1.111
46.0,57.5,0.0,0.106,0.211,0.347,0.617,0.973,1.014
46.0,58.0,0.0,0.078,0.145,0.141,0.193,0.294,0.347
46.0,58.5,0.0,0.188,0.36,0.429,0.678,1.051,1.076
46.0,59.0,0.0,0.031,0.057,0.075,0.136,0.217,0.282
46.0,59.5,0.0,0.031,0.057,0.075,0.136,0.218,0.283
46.0,60.0,0.0,0.197,0.368,0.485,0.863,1.367,1.401
46.0,60.5,0.0,0.098,0.207,0.443,0.803,1.261,1.29
46.0,61.0,0.0,0.025,0.046,0.062,0.116,0.187,0.254
46.0,61.5,0.0,0.109,0.224,0.443,0.805,1.267,1.298
46.5,50.0,0.0,0.137,0.253,0.452,1.262,2.102,2.19
46.5,62.0,0.0,0.063,0.117,0.133,0.211,0.329,0.385
46.5,62.5,0.0,0.152,0.315,0.51,0.909,1.433,1.46
46.5,63.0,0.0,0.157,0.291,0.349,0.494,0.645,0.599
46.5,63.5,0.0,0.031,0.057,0.075,0.136,0.218,0.283
46.5,64.0,0.0,0.068,0.141,0.354,0.692,1.103,1.149
46.5,64.5,0.0,0.149,0.278,0.363,0.593,0.906,0.928
46.5,65.0,0.0,0.047,0.087,0.106,0.178,0.28,0.34
46.5,65.5,0.0,0.031,0.057,0.075,0.136,0.218,0.283
46.5,66.0,0.0,0.031,0.057,0.075,0.136,0.218,0.283
46.5,66.5,0.0,0.082,0.166,0.368,0.786,1.273,1.331
46.5,67.0,0.0,0.019,0.041,0.212,0.462,0.738,0.793
47.0,50.5,0.0,0.262,0.489,0.786,1.907,3.276,3.461
47.0,51.0,0.0,0.062,0.113,0.12,0.182,0.284,0.341
47.0,51.5,0.0,0.031,0.057,0.075,0.136,0.217,0.283
47.0,52.0,0.0,0.12,0.227,0.334,0.694,1.135,1.197
47.0,52.5,0.0,0.127,0.234,0.273,0.239,0.136,0.175
47.0,67.5,0.0,0.036,0.067,0.086,0.153,0.244,0.308
47.0,68.0,0.0,0.031,0.057,0.075,0.136,0.218,0.283
47.0,68.5,0.0,0.029,0.053,0.071,0.129,0.207,0.272
47.0,69.0,0.0,0.014,0.025,0.03,0.055,0.092,0.162
47.0,69.5,0.0,0.042,0.077,0.098,0.171,0.272,0.334
47.0,70.0,0.0,0.063,0.117,0.139,0.228,0.358,0.438
47.0,70.5,0.0,0.031,0.057,0.075,0.136,0.218,0.285
47.0,71.0,0.0,0.031,0.057,0.075,0.136,0.218,0.285
47.0,71.5,0.0,0.048,0.089,0.106,0.171,0.268,0.337
47.0,72.0,0.0,0.024,0.043,0.06,0.117,0.191,0.258
47.5,53.0,0.0,0.13,0.239,0.253,0.305,0.439,0.464
47.5,53.5,0.0,0.22,0.409,0.379,0.292,0.357,0.342
47.5,54.0,0.0,0.093,0.172,0.158,0.206,0.314,0.365
47.5,54.5,0.0,0.048,0.089,0.101,0.164,0.257,0.317
47.5,55.0,0.0,0.031,0.057,0.075,0.136,0.218,0.283
47.5,55.5,0.0,0.031,0.057,0.075,0.136,0.218,0.283
48.0,56.0,0.0,0.031,0.057,0.075,0.136,0.218,0.283
48.0,56.5,0.0,0.031,0.057,0.075,0.136,0.218,0.283
48.0,57.0,0.0,0.099,0.181,0.151,0.156,0.225,0.272
48.0,57.5,0.0,0.169,0.311,0.339,0.463,0.67,0.672
48.0,58.0,0.0,0.067,0.124,0.132,0.196,0.303,0.358
48.0,58.5,0.0,0.048,0.118,0.796,2.195,3.353,3.244
48.5,50.0,0.0,0.126,0.232,0.235,0.285,0.421,0.457
48.5,50.5,0.0,0.028,0.052,0.429,2.576,5.286,6.076
48.5,51.0,0.0,0.115,0.212,0.205,0.267,0.403,0.447
48.5,51.5,0.0,0.034,0.062,0.078,0.139,0.221,0.285
48.5,59.0,0.0,0.031,0.057,0.075,0.136,0.218,0.283
48.5,59.5,0.0,0.06,0.11,0.12,0.186,0.288,0.345
48.5,60.0,0.0,0.159,0.294,0.274,0.36,0.567,0.619
48.5,60.5,0.0,0.175,0.327,0.421,0.741,1.173,1.211
