Longitude,Latitude,Mean,100,250,500,700,850,1000
32.0,60.0,0.0,1.546,2.889,2.626,1.036,0.045,0.068
32.0,60.5,0.0,0.273,0.5,0.641,0.766,0.78,0.421
32.0,61.0,0.0,0.0,0.0,0.16,0.408,0.653,0.711
32.0,61.5,0.0,0.07,0.135,0.218,0.409,0.645,0.696
32.0,62.0,0.0,0.024,0.043,0.057,0.105,0.17,0.237
32.0,62.5,0.0,1.067,1.978,2.692,4.956,7.926,6.636
32.0,63.0,0.0,0.154,0.33,1.378,3.373,5.525,4.732
32.0,63.5,0.0,0.015,0.029,0.173,0.486,0.781,0.745
32.0,64.0,0.0,0.018,0.035,0.165,0.48,0.784,0.755
32.0,64.5,0.0,0.031,0.057,0.075,0.136,0.218,0.283
32.5,65.0,0.0,1.206,2.236,2.83,4.844,7.642,7.492
32.5,65.5,0.0,0.065,0.127,0.287,0.596,0.951,1.0
32.5,66.0,0.0,0.09,0.181,0.385,0.732,1.158,1.196
32.5,66.5,0.0,0.052,0.097,0.125,0.215,0.339,0.397
32.5,67.0,0.0,0.12,0.247,0.492,1.005,1.615,1.661
32.5,67.5,0.0,0.024,0.043,0.056,0.105,0.17,0.241
32.5,68.0,0.0,0.026,0.083,0.915,1.976,3.093,2.578
32.5,68.5,0.0,0.041,0.076,0.102,0.185,0.294,0.341
32.5,69.0,0.0,0.014,0.025,0.034,0.064,0.105,0.188
32.5,69.5,0.0,0.057,0.106,0.145,0.26,0.411,0.468
32.5,70.0,0.0,0.031,0.057,0.075,0.136,0.218,0.283
32.5,70.5,0.0,0.014,0.024,0.031,0.057,0.095,0.165
34.0,60.0,0.0,0.121,0.214,0.356,0.408,0.429,0.309
34.5,60.5,0.0,0.031,0.057,0.075,0.136,0.218,0.283
34.5,61.0,0.0,0.133,0.251,0.382,0.739,1.192,1.249
34.5,61.5,0.0,0.062,0.116,0.154,0.272,0.43,0.487
34.5,62.0,0.0,0.031,0.057,0.075,0.136,0.218,0.283
34.5,62.5,0.0,0.024,0.043,0.056,0.102,0.165,0.232
35.0,63.0,0.0,0.025,0.046,0.061,0.113,0.183,0.25
35.0,63.5,0.0,0.006,0.012,0.256,0.691,1.107,1.158
35.0,64.0,0.0,0.013,0.022,0.027,0.048,0.08,0.15
35.0,64.5,0.0,0.013,0.022,0.026,0.047,0.08,0.15
35.0,65.0,0.0,0.016,0.029,0.037,0.07,0.115,0.184
35.5,65.5,0.0,0.031,0.057,0.075,0.136,0.218,0.283
35.5,66.0,0.0,0.0,0.0,0.138,0.408,0.653,0.711
35.5,66.5,0.0,0.031,0.057,0.075,0.136,0.218,0.283
35.5,67.0,0.0,0.031,0.057,0.075,0.136,0.218,0.283
35.5,67.5,0.0,0.508,1.006,2.106,4.999,8.321,7.038
36.0,60.0,0.0,0.02,0.035,0.05,0.1,0.164,0.237
36.0,68.0,0.0,0.201,0.74,3.391,6.444,10.153,8.385
36.0,68.5,0.0,0.039,0.072,0.098,0.178,0.284,0.333
36.0,69.0,0.0,0.017,0.03,0.039,0.072,0.118,0.186
36.0,69.5,0.0,0.019,0.047,0.39,0.949,1.531,1.582
36.5,60.0,0.0,0.047,0.088,0.105,0.172,0.269,0.318
36.5,60.5,0.0,0.028,0.05,0.068,0.126,0.203,0.269
36.5,61.0,0.0,0.067,0.126,0.147,0.234,0.363,0.418
36.5,61.5,0.0,0.105,0.198,0.179,0.188,0.266,0.303
36.5,70.0,0.0,0.037,0.075,0.328,0.916,1.561,1.676
36.5,70.5,0.0,0.031,0.057,0.075,0.136,0.218,0.283
37.0,62.0,0.0,0.086,0.162,0.131,0.096,0.115,0.153
37.0,62.5,0.0,0.026,0.048,0.062,0.114,0.183,0.25
37.0,63.0,0.0,0.029,0.054,0.158,0.461,0.792,0.77
37.0,63.5,0.0,0.135,0.315,1.836,4.078,6.59,6.592
37.5,64.0,0.0,0.176,0.386,1.54,3.489,5.582,5.553
37.5,64.5,0.0,0.039,0.072,0.096,0.173,0.275,0.338
37.5,65.0,0.0,0.016,0.034,0.307,0.764,1.22,1.265
37.5,65.5,0.0,0.078,0.158,0.427,0.904,1.449,1.495
38.0,59.5,0.0,0.031,0.057,0.075,0.136,0.218,0.279
38.0,60.0,0.0,0.018,0.031,0.043,0.088,0.147,0.217
38.0,60.5,0.0,0.031,0.057,0.075,0.136,0.218,0.283
38.0,66.0,0.0,0.0,0.0,0.184,0.408,0.653,0.711
38.0,66.5,0.0,0.0,0.015,2.252,5.362,8.363,8.125
38.0,67.0,0.0,0.047,0.087,0.113,0.199,0.314,0.357
38.5,61.0,0.0,0.031,0.057,0.075,0.136,0.218,0.283
38.5,61.5,0.0,0.064,0.119,0.141,0.223,0.347,0.402
38.5,62.0,0.0,0.019,0.034,0.045,0.085,0.139,0.208
38.5,67.0,0.0,0.038,0.07,0.09,0.155,0.244,0.299
38.5,67.5,0.0,1.212,2.248,2.318,0.798,0.0,0.099
38.5,68.0,0.0,0.501,1.0,3.305,9.426,16.263,14.084
38.5,68.5,0.0,0.625,1.283,2.317,4.6,7.266,7.121
39.0,62.5,0.0,0.045,0.083,0.11,0.195,0.309,0.37
39.0,63.0,0.0,0.052,0.097,0.131,0.234,0.371,0.43
