Longitude,Latitude,Mean,100,250,500,700,850,1000
42.0,58.0,0.0,0.031,0.057,0.075,0.136,0.218,0.279
42.0,63.0,0.0,0.031,0.057,0.075,0.136,0.218,0.283
42.0,63.5,0.0,0.062,0.116,0.139,0.228,0.357,0.414
42.0,64.0,0.0,0.048,0.089,0.115,0.203,0.321,0.382
42.0,64.5,0.0,0.048,0.109,0.448,0.914,1.441,1.47
42.5,58.5,0.0,0.071,0.131,0.136,0.197,0.303,0.343
42.5,59.0,0.0,0.06,0.111,0.124,0.195,0.305,0.347
42.5,59.5,0.0,0.045,0.086,0.208,0.477,0.76,0.724
42.5,65.0,0.0,0.098,0.184,0.176,0.211,0.306,0.345
42.5,65.5,0.0,0.036,0.066,0.088,0.161,0.257,0.321
42.5,66.0,0.0,0.037,0.069,0.092,0.166,0.265,0.329
43.0,55.0,0.0,0.031,0.057,0.075,0.136,0.218,0.279
43.0,55.5,0.0,0.031,0.057,0.075,0.136,0.218,0.279
43.0,56.0,0.0,0.0,0.0,0.008,0.0,0.0,0.099
43.0,56.5,0.0,0.031,0.057,0.075,0.136,0.218,0.283
43.0,60.0,0.0,0.026,0.047,0.064,0.119,0.192,0.259
43.0,60.5,0.0,0.031,0.057,0.075,0.136,0.218,0.281
43.0,61.0,0.0,0.0,0.0,0.191,0.408,0.653,0.711
43.0,66.5,0.0,0.064,0.12,0.141,0.219,0.336,0.388
43.0,67.0,0.0,0.033,0.061,0.081,0.148,0.238,0.302
43.0,67.5,0.0,0.022,0.039,0.05,0.09,0.144,0.211
43.0,68.0,0.0,0.031,0.057,0.075,0.136,0.218,0.283
43.5,57.0,0.0,0.031,0.057,0.075,0.136,0.218,0.283
43.5,57.5,0.0,0.031,0.057,0.075,0.136,0.218,0.283
43.5,58.0,0.0,0.031,0.057,0.075,0.136,0.218,0.283
43.5,61.5,0.0,0.031,0.057,0.075,0.136,0.218,0.279
43.5,62.0,0.0,0.031,0.057,0.075,0.136,0.218,0.283
43.5,62.5,0.0,0.031,0.057,0.075,0.136,0.218,0.283
43.5,68.5,0.0,0.031,0.057,0.075,0.136,0.218,0.283
43.5,69.0,0.0,0.053,0.098,0.127,0.216,0.339,0.396
44.0,55.0,0.0,0.031,0.057,0.075,0.136,0.218,0.279
44.0,55.5,0.0,0.031,0.057,0.075,0.136,0.218,0.279
44.0,58.5,0.0,0.031,0.057,0.075,0.136,0.218,0.279
44.0,59.0,0.0,0.083,0.154,0.159,0.235,0.363,0.391
44.0,59.5,0.0,0.057,0.107,0.133,0.227,0.358,0.391
44.0,63.0,0.0,0.031,0.057,0.075,0.136,0.218,0.279
44.0,63.5,0.0,0.04,0.074,0.092,0.158,0.25,0.312
44.0,64.0,0.0,0.036,0.066,0.084,0.148,0.235,0.298
44.0,69.5,0.0,0.051,0.095,0.171,0.383,0.63,0.7
44.0,70.0,0.0,0.012,0.022,0.033,0.063,0.104,0.173
44.0,70.5,0.0,0.05,0.093,0.132,0.249,0.398,0.459
44.5,56.0,0.0,0.031,0.057,0.075,0.136,0.218,0.279
44.5,56.5,0.0,0.121,0.221,0.122,0.0,0.0,0.069
44.5,57.0,0.0,0.031,0.057,0.075,0.136,0.218,0.283
44.5,59.5,0.0,0.017,0.03,0.04,0.077,0.127,0.206
44.5,60.0,0.0,0.017,0.03,0.04,0.077,0.126,0.205
44.5,60.5,0.0,0.031,0.057,0.075,0.136,0.218,0.279
44.5,64.5,0.0,0.031,0.057,0.075,0.136,0.218,0.283
44.5,65.0,0.0,0.067,0.125,0.149,0.245,0.383,0.438
