Longitude,Latitude,Mean,100,250,500,700,850,1000
40.5,52.5,0.0,4.403,0.376,0.15,0.096,0.075,0.057
40.5,53.0,0.0,4.522,0.38,0.151,0.097,0.076,0.058
40.5,53.5,0.0,4.479,0.379,0.15,0.097,0.076,0.057
40.5,54.0,0.0,4.517,0.38,0.151,0.097,0.076,0.057
40.5,54.5,0.0,4.616,0.382,0.151,0.097,0.076,0.058
40.5,55.0,0.0,4.591,0.381,0.151,0.097,0.076,0.058
41.0,55.5,0.0,4.665,0.383,0.151,0.097,0.076,0.058
41.0,56.0,0.0,4.594,0.382,0.151,0.097,0.076,0.058
41.0,56.5,0.0,4.578,0.381,0.151,0.097,0.076,0.058
41.0,57.0,0.0,4.63,0.383,0.151,0.097,0.076,0.058
41.0,57.5,0.0,4.556,0.381,0.151,0.097,0.076,0.058
41.0,58.0,0.0,4.568,0.381,0.151,0.097,0.076,0.058
41.0,58.5,0.0,4.51,0.38,0.15,0.097,0.076,0.058
41.0,59.0,0.0,4.255,0.372,0.149,0.096,0.075,0.057
41.5,59.5,0.0,4.01,0.365,0.147,0.095,0.075,0.057
41.5,60.0,0.0,3.735,0.356,0.145,0.094,0.074,0.057
41.5,60.5,0.0,3.94,0.363,0.146,0.095,0.074,0.057
41.5,61.0,0.0,3.493,0.348,0.143,0.094,0.074,0.057
41.5,61.5,0.0,3.566,0.351,0.143,0.094,0.074,0.056
41.5,62.0,0.0,3.056,0.334,0.143,0.099,0.079,0.06
41.5,62.5,0.0,3.621,0.353,0.144,0.094,0.074,0.056
41.5,63.0,0.0,3.55,0.35,0.143,0.094,0.074,0.056
41.5,63.5,0.0,4.187,0.371,0.148,0.095,0.074,0.057
41.5,64.0,0.0,3.693,0.355,0.145,0.094,0.074,0.057
41.5,64.5,0.0,3.572,0.351,0.144,0.094,0.074,0.056
42.0,65.0,0.0,3.801,0.358,0.145,0.094,0.074,0.057
42.0,65.5,0.0,4.174,0.37,0.148,0.095,0.074,0.057
42.0,66.0,0.0,4.437,0.377,0.149,0.095,0.074,0.057
42.0,66.5,0.0,3.333,0.343,0.142,0.094,0.074,0.056
42.0,67.0,0.0,4.136,0.369,0.148,0.096,0.075,0.057
42.0,67.5,0.0,4.092,0.367,0.148,0.095,0.075,0.057
42.0,68.0,0.0,4.419,0.376,0.15,0.096,0.075,0.057
42.0,68.5,0.0,4.5,0.378,0.15,0.096,0.076,0.057
42.0,69.0,0.0,4.237,0.371,0.148,0.095,0.075,0.057
42.0,69.5,0.0,4.317,0.373,0.149,0.095,0.075,0.057
42.0,70.0,0.0,4.635,0.381,0.151,0.096,0.076,0.057
42.0,70.5,0.0,5.047,0.391,0.153,0.098,0.076,0.058
42.0,71.0,0.0,5.104,0.392,0.153,0.098,0.076,0.058
42.5,52.5,0.0,4.063,0.367,0.147,0.095,0.075,0.057
42.5,53.0,0.0,4.056,0.366,0.147,0.095,0.075,0.057
42.5,53.5,0.0,4.268,0.373,0.149,0.096,0.075,0.057
42.5,54.0,0.0,4.341,0.375,0.149,0.096,0.075,0.057
43.0,54.5,0.0,4.313,0.374,0.149,0.096,0.075,0.057
43.0,55.0,0.0,4.416,0.377,0.15,0.096,0.075,0.057
43.0,55.5,0.0,4.484,0.379,0.15,0.096,0.076,0.057
43.0,56.0,0.0,4.497,0.379,0.15,0.096,0.076,0.057
43.0,56.5,0.0,4.539,0.38,0.151,0.097,0.076,0.057
43.0,57.0,0.0,4.421,0.377,0.15,0.096,0.075,0.057
43.5,57.5,0.0,4.338,0.375,0.149,0.096,0.075,0.057
43.5,58.0,0.0,4.14,0.369,0.148,0.096,0.075,0.057
43.5,58.5,0.0,3.989,0.365,0.147,0.095,0.075,0.057
43.5,59.0,0.0,4.042,0.366,0.147,0.095,0.075,0.057
43.5,59.5,0.0,3.601,0.352,0.144,0.094,0.074,0.056
44.0,52.5,0.0,4.082,0.367,0.148,0.095,0.075,0.057
44.0,53.0,0.0,4.01,0.365,0.147,0.095,0.075,0.057
44.0,60.0,0.0,3.755,0.357,0.145,0.094,0.074,0.057
44.0,60.5,0.0,3.704,0.355,0.145,0.094,0.074,0.057
44.0,61.0,0.0,4.242,0.373,0.149,0.096,0.075,0.057
44.0,61.5,0.0,3.821,0.359,0.145,0.094,0.073,0.056
44.0,62.0,0.0,3.767,0.357,0.145,0.094,0.073,0.056
44.0,62.5,0.0,3.373,0.344,0.142,0.094,0.074,0.057
44.5,53.5,0.0,4.067,0.367,0.147,0.095,0.075,0.057
