Longitude,Latitude,Mean,100,250,500,700,850,1000
37.5,55.0,0.0,3.225,0.338,0.141,0.094,0.074,0.057
38.0,54.5,0.0,3.075,0.333,0.142,0.098,0.078,0.059
38.5,54.0,0.0,3.673,0.354,0.144,0.094,0.074,0.057
39.0,53.0,0.0,4.017,0.366,0.147,0.095,0.075,0.057
39.0,53.5,0.0,2.656,0.312,0.137,0.097,0.077,0.059
39.5,53.0,0.0,3.549,0.35,0.143,0.094,0.074,0.057
39.5,55.5,0.0,3.839,0.36,0.146,0.095,0.074,0.057
40.0,52.5,0.0,3.739,0.357,0.145,0.095,0.074,0.057
40.0,54.5,0.0,3.776,0.358,0.145,0.094,0.074,0.057
40.0,55.0,0.0,3.621,0.353,0.144,0.094,0.074,0.056
40.5,52.0,0.0,3.629,0.353,0.144,0.094,0.074,0.057
40.5,54.0,0.0,3.628,0.353,0.144,0.094,0.074,0.056
41.0,51.0,0.0,3.584,0.351,0.144,0.094,0.074,0.056
41.0,51.5,0.0,3.841,0.36,0.146,0.095,0.074,0.057
41.0,54.0,0.0,3.652,0.353,0.144,0.094,0.074,0.057
41.0,56.0,0.0,4.268,0.373,0.149,0.096,0.075,0.057
41.5,50.5,0.0,3.556,0.35,0.143,0.094,0.074,0.056
41.5,53.5,0.0,3.813,0.359,0.145,0.095,0.074,0.057
41.5,55.5,0.0,4.032,0.366,0.147,0.095,0.075,0.057
42.0,50.0,0.0,3.212,0.337,0.14,0.093,0.073,0.056
42.0,50.5,0.0,3.804,0.359,0.145,0.095,0.074,0.057
42.0,52.5,0.0,3.759,0.357,0.145,0.095,0.074,0.057
42.0,53.0,0.0,3.758,0.357,0.145,0.095,0.074,0.057
42.0,54.5,0.0,3.415,0.345,0.142,0.093,0.073,0.056
42.0,55.0,0.0,3.888,0.361,0.146,0.095,0.075,0.057
42.5,49.5,0.0,3.405,0.345,0.142,0.093,0.073,0.056
42.5,52.0,0.0,3.92,0.363,0.146,0.095,0.075,0.057
42.5,54.0,0.0,3.817,0.359,0.146,0.095,0.074,0.057
42.5,56.5,0.0,3.75,0.357,0.145,0.094,0.074,0.057
43.0,48.5,0.0,3.649,0.353,0.144,0.094,0.074,0.057
43.0,49.0,0.0,3.605,0.352,0.144,0.094,0.074,0.056
43.0,51.0,0.0,3.759,0.357,0.145,0.095,0.074,0.057
43.0,51.5,0.0,3.631,0.353,0.144,0.094,0.074,0.057
43.0,54.0,0.0,3.187,0.336,0.14,0.092,0.073,0.056
43.0,55.5,0.0,3.637,0.353,0.144,0.094,0.074,0.057
43.0,56.0,0.0,3.796,0.358,0.146,0.095,0.074,0.057
43.5,48.0,0.0,3.654,0.354,0.144,0.094,0.074,0.057
43.5,51.0,0.0,3.745,0.357,0.145,0.095,0.074,0.057
43.5,53.0,0.0,4.053,0.367,0.147,0.095,0.075,0.057
43.5,53.5,0.0,3.759,0.357,0.145,0.095,0.074,0.057
43.5,55.0,0.0,3.515,0.349,0.143,0.094,0.074,0.057
43.5,56.5,0.0,4.187,0.371,0.148,0.096,0.075,0.057
44.0,47.5,0.0,2.791,0.314,0.137,0.096,0.077,0.059
44.0,50.5,0.0,3.693,0.355,0.145,0.094,0.074,0.057
44.0,52.5,0.0,3.799,0.359,0.145,0.095,0.074,0.057
44.0,54.5,0.0,3.561,0.35,0.143,0.094,0.074,0.057
44.0,56.0,0.0,4.651,0.384,0.152,0.097,0.076,0.058
44.5,47.0,0.0,2.488,0.303,0.136,0.097,0.077,0.059
44.5,49.5,0.0,3.499,0.348,0.143,0.094,0.074,0.056
44.5,50.0,0.0,3.208,0.337,0.14,0.093,0.073,0.056
44.5,51.5,0.0,3.665,0.354,0.144,0.094,0.074,0.057
44.5,52.0,0.0,3.904,0.362,0.146,0.095,0.075,0.057
44.5,53.5,0.0,3.668,0.354,0.144,0.094,0.074,0.057
44.5,54.0,0.0,3.465,0.347,0.143,0.094,0.074,0.057
44.5,55.5,0.0,4.14,0.37,0.148,0.095,0.075,0.057
44.5,56.0,0.0,3.174,0.336,0.14,0.093,0.073,0.057
44.5,57.0,0.0,3.699,0.355,0.145,0.094,0.074,0.057
45.0,46.0,0.0,3.559,0.35,0.143,0.094,0.074,0.056
45.0,46.5,0.0,3.518,0.349,0.143,0.094,0.074,0.056
45.0,48.5,0.0,3.644,0.353,0.144,0.094,0.074,0.057
45.0,49.0,0.0,3.649,0.353,0.144,0.094,0.074,0.057
45.0,51.0,0.0,3.581,0.351,0.144,0.094,0.074,0.057
45.0,53.5,0.0,3.744,0.357,0.145,0.094,0.074,0.057
45.0,55.0,0.0,3.726,0.356,0.145,0.095,0.074,0.057
45.0,56.5,0.0,3.926,0.363,0.147,0.095,0.075,0.057
45.5,45.0,0.0,3.065,0.331,0.138,0.092,0.072,0.056
45.5,45.5,0.0,3.493,0.348,0.143,0.094,0.074,0.056
45.5,48.0,0.0,3.537,0.35,0.143,0.094,0.074,0.056
45.5,50.5,0.0,3.506,0.348,0.143,0.094,0.074,0.056
45.5,51.0,0.0,3.918,0.362,0.146,0.095,0.075,0.057
45.5,52.5,0.0,4.089,0.368,0.148,0.096,0.075,0.057
45.5,53.0,0.0,3.951,0.364,0.147,0.095,0.075,0.057
45.5,54.5,0.0,3.415,0.345,0.142,0.093,0.074,0.057
45.5,56.0,0.0,3.492,0.348,0.143,0.094,0.074,0.056
46.0,44.5,0.0,3.498,0.348,0.143,0.094,0.074,0.056
46.0,47.5,0.0,2.096,0.277,0.129,0.096,0.077,0.059
46.0,48.0,0.0,3.294,0.34,0.141,0.093,0.073,0.056
46.0,50.0,0.0,3.291,0.34,0.141,0.093,0.073,0.056
46.0,52.0,0.0,3.409,0.345,0.142,0.093,0.073,0.056
46.0,53.5,0.0,4.041,0.367,0.147,0.095,0.075,0.057
46.0,54.0,0.0,3.473,0.347,0.143,0.094,0.074,0.057
46.0,55.0,0.0,4.069,0.367,0.147,0.095,0.075,0.057
46.0,55.5,0.0,3.723,0.356,0.145,0.094,0.074,0.057
46.0,56.5,0.0,3.493,0.348,0.143,0.094,0.074,0.056
46.0,57.0,0.0,3.916,0.362,0.146,0.095,0.075,0.057
46.5,44.0,0.0,3.597,0.352,0.144,0.094,0.074,0.056
46.5,44.5,0.0,3.673,0.354,0.144,0.094,0.074,0.057
46.5,46.5,0.0,3.638,0.353,0.144,0.094,0.074,0.057
46.5,47.0,0.0,3.476,0.347,0.143,0.094,0.074,0.056
46.5,49.0,0.0,3.704,0.355,0.145,0.094,0.074,0.057
46.5,49.5,0.0,3.944,0.363,0.147,0.095,0.075,0.057
46.5,51.0,0.0,3.719,0.356,0.144,0.094,0.074,0.056
46.5,51.5,0.0,3.563,0.35,0.143,0.094,0.074,0.056
46.5,53.0,0.0,4.116,0.369,0.148,0.096,0.075,0.057
46.5,55.0,0.0,3.853,0.36,0.146,0.095,0.074,0.057
46.5,56.5,0.0,3.981,0.364,0.147,0.095,0.075,0.057
47.0,43.5,0.0,3.607,0.352,0.144,0.094,0.074,0.056
47.0,46.0,0.0,3.714,0.356,0.145,0.095,0.074,0.057
47.0,48.0,0.0,3.53,0.349,0.143,0.094,0.074,0.056
47.0,48.5,0.0,3.611,0.352,0.144,0.094,0.074,0.056
47.0,50.5,0.0,3.183,0.336,0.14,0.093,0.074,0.056
47.0,52.5,0.0,3.767,0.358,0.145,0.095,0.074,0.057
47.0,54.0,0.0,3.378,0.344,0.142,0.093,0.073,0.057
47.0,54.5,0.0,3.93,0.363,0.146,0.095,0.074,0.057
47.0,55.5,0.0,3.273,0.34,0.141,0.093,0.073,0.056
47.0,56.0,0.0,3.341,0.342,0.142,0.093,0.074,0.056
47.0,57.0,0.0,3.994,0.365,0.147,0.095,0.075,0.057
47.0,57.5,0.0,4.088,0.368,0.148,0.095,0.075,0.057
47.5,45.0,0.0,3.829,0.36,0.146,0.095,0.075,0.057
47.5,45.5,0.0,3.737,0.356,0.145,0.095,0.074,0.057
47.5,47.5,0.0,3.462,0.347,0.142,0.093,0.074,0.056
47.5,50.0,0.0,3.831,0.359,0.146,0.095,0.074,0.057
47.5,50.5,0.0,3.338,0.342,0.142,0.093,0.074,0.056
47.5,52.0,0.0,3.339,0.342,0.141,0.093,0.073,0.056
47.5,53.5,0.0,3.842,0.36,0.146,0.095,0.074,0.057
47.5,55.0,0.0,3.977,0.364,0.147,0.095,0.075,0.057
47.5,56.5,0.0,3.928,0.363,0.146,0.095,0.074,0.057
47.5,57.5,0.0,4.001,0.365,0.147,0.095,0.075,0.057
48.0,44.5,0.0,3.619,0.352,0.144,0.094,0.074,0.056
48.0,47.0,0.0,3.608,0.352,0.144,0.094,0.074,0.057
48.0,47.5,0.0,3.658,0.354,0.144,0.094,0.074,0.057
48.0,49.0,0.0,3.755,0.357,0.145,0.095,0.074,0.057
48.0,49.5,0.0,3.734,0.356,0.145,0.095,0.074,0.057
48.0,51.0,0.0,3.276,0.34,0.141,0.093,0.073,0.056
48.0,51.5,0.0,3.188,0.336,0.14,0.094,0.074,0.056
48.0,52.5,0.0,3.45,0.346,0.142,0.094,0.074,0.056
48.0,53.0,0.0,3.299,0.341,0.141,0.093,0.074,0.056
48.0,54.0,0.0,2.922,0.325,0.137,0.091,0.072,0.056
48.0,54.5,0.0,3.056,0.331,0.138,0.092,0.072,0.055
48.0,55.5,0.0,3.403,0.345,0.142,0.094,0.074,0.056
48.0,56.0,0.0,2.996,0.329,0.139,0.094,0.074,0.057
48.0,57.0,0.0,3.913,0.362,0.146,0.095,0.075,0.057
48.5,44.0,0.0,3.5,0.348,0.143,0.094,0.074,0.056
48.5,46.0,0.0,3.782,0.358,0.145,0.095,0.074,0.056
48.5,46.5,0.0,3.739,0.356,0.145,0.095,0.074,0.057
48.5,48.0,0.0,3.681,0.354,0.144,0.094,0.074,0.057
48.5,48.5,0.0,3.66,0.354,0.144,0.094,0.074,0.057
48.5,50.0,0.0,3.725,0.356,0.145,0.095,0.074,0.057
48.5,50.5,0.0,3.613,0.352,0.144,0.094,0.074,0.056
48.5,52.0,0.0,3.443,0.346,0.142,0.094,0.074,0.056
48.5,53.5,0.0,3.471,0.347,0.143,0.094,0.074,0.056
48.5,55.0,0.0,3.215,0.338,0.141,0.093,0.074,0.056
48.5,56.5,0.0,3.942,0.363,0.146,0.095,0.074,0.057
48.5,58.0,0.0,3.856,0.36,0.146,0.094,0.074,0.056
49.0,45.0,0.0,3.722,0.356,0.145,0.094,0.074,0.056
49.0,45.5,0.0,3.611,0.352,0.144,0.094,0.074,0.056
49.0,47.5,0.0,3.635,0.353,0.144,0.094,0.074,0.057
49.0,49.0,0.0,3.738,0.356,0.145,0.095,0.074,0.057
49.0,49.5,0.0,3.651,0.353,0.144,0.094,0.074,0.057
49.0,51.0,0.0,3.696,0.355,0.145,0.094,0.074,0.057
49.0,51.5,0.0,3.226,0.338,0.14,0.093,0.073,0.056
49.0,53.0,0.0,3.398,0.344,0.142,0.093,0.073,0.056
49.0,54.5,0.0,3.512,0.349,0.143,0.094,0.074,0.056
49.0,55.0,0.0,2.787,0.319,0.136,0.092,0.073,0.056
49.0,56.0,0.0,3.22,0.338,0.141,0.093,0.073,0.056
49.0,57.0,0.0,3.167,0.336,0.14,0.093,0.074,0.057
