Longitude,Latitude,Mean,100,250,500,700,850,1000
36.5,51.0,0.0,3.531,0.349,0.143,0.094,0.074,0.056
37.0,50.5,0.0,2.687,0.314,0.135,0.091,0.072,0.056
37.5,49.5,0.0,3.291,0.34,0.141,0.093,0.073,0.056
37.5,50.0,0.0,3.646,0.353,0.144,0.094,0.074,0.056
38.0,49.0,0.0,3.536,0.349,0.143,0.094,0.074,0.056
38.5,48.5,0.0,3.443,0.346,0.142,0.093,0.073,0.056
38.5,51.0,0.0,3.886,0.361,0.146,0.095,0.074,0.057
38.5,51.5,0.0,3.909,0.362,0.146,0.095,0.075,0.057
39.0,48.0,0.0,3.553,0.35,0.143,0.094,0.074,0.056
39.0,50.5,0.0,3.67,0.354,0.144,0.094,0.074,0.057
39.5,49.5,0.0,3.295,0.34,0.141,0.093,0.073,0.056
39.5,50.0,0.0,3.606,0.352,0.144,0.094,0.074,0.056
40.0,49.0,0.0,3.708,0.355,0.145,0.094,0.074,0.057
40.0,51.5,0.0,3.341,0.342,0.141,0.093,0.073,0.056
40.0,52.0,0.0,4.0,0.365,0.147,0.095,0.075,0.057
40.5,48.5,0.0,3.61,0.352,0.144,0.094,0.074,0.056
40.5,49.0,0.0,3.681,0.354,0.145,0.094,0.074,0.057
40.5,51.0,0.0,3.028,0.329,0.138,0.092,0.072,0.056
41.0,50.0,0.0,3.661,0.354,0.144,0.094,0.074,0.057
41.0,50.5,0.0,3.603,0.352,0.144,0.094,0.074,0.056
41.0,52.0,0.0,3.511,0.348,0.143,0.094,0.074,0.056
41.5,49.5,0.0,3.547,0.35,0.143,0.094,0.074,0.056
41.5,51.5,0.0,2.594,0.309,0.133,0.091,0.072,0.056
42.0,48.5,0.0,3.837,0.36,0.146,0.095,0.075,0.057
42.0,49.0,0.0,3.799,0.358,0.145,0.095,0.074,0.057
42.0,51.0,0.0,3.462,0.347,0.143,0.094,0.074,0.056
42.0,51.5,0.0,3.42,0.345,0.142,0.093,0.073,0.056
42.5,50.0,0.0,3.506,0.348,0.143,0.094,0.074,0.056
42.5,50.5,0.0,3.464,0.347,0.143,0.094,0.074,0.056
42.5,52.0,0.0,3.283,0.34,0.141,0.093,0.074,0.056
42.5,52.5,0.0,3.097,0.333,0.14,0.093,0.074,0.056
43.0,49.5,0.0,3.508,0.348,0.143,0.094,0.074,0.056
43.0,51.0,0.0,3.671,0.354,0.144,0.094,0.074,0.056
43.0,51.5,0.0,3.034,0.33,0.139,0.093,0.074,0.056
43.5,49.0,0.0,3.688,0.355,0.145,0.094,0.074,0.057
43.5,50.5,0.0,3.499,0.348,0.143,0.094,0.074,0.056
43.5,52.0,0.0,3.295,0.341,0.141,0.093,0.073,0.056
43.5,52.5,0.0,3.475,0.347,0.143,0.094,0.074,0.056
44.0,50.0,0.0,3.382,0.344,0.142,0.093,0.073,0.056
44.0,51.5,0.0,3.768,0.357,0.145,0.094,0.074,0.057
44.0,52.0,0.0,3.413,0.345,0.142,0.093,0.073,0.056
44.5,49.5,0.0,3.418,0.345,0.142,0.093,0.074,0.056
44.5,51.0,0.0,3.42,0.345,0.142,0.094,0.074,0.056
44.5,52.5,0.0,2.991,0.328,0.138,0.092,0.073,0.056
44.5,53.0,0.0,3.619,0.352,0.144,0.094,0.074,0.056
45.0,50.0,0.0,3.032,0.33,0.139,0.093,0.074,0.056
45.0,50.5,0.0,2.877,0.323,0.136,0.091,0.072,0.055
45.0,51.5,0.0,3.66,0.354,0.144,0.094,0.074,0.057
45.0,52.0,0.0,2.301,0.292,0.129,0.091,0.072,0.056
45.0,53.0,0.0,3.7,0.355,0.145,0.094,0.074,0.056
45.5,49.5,0.0,3.397,0.344,0.142,0.093,0.073,0.056
45.5,50.5,0.0,3.01,0.33,0.138,0.092,0.073,0.056
45.5,51.0,0.0,3.36,0.343,0.142,0.093,0.073,0.056
45.5,52.5,0.0,3.294,0.34,0.141,0.093,0.073,0.056
46.0,50.5,0.0,3.456,0.346,0.142,0.093,0.073,0.056
46.0,52.0,0.0,3.792,0.358,0.145,0.095,0.074,0.057
46.0,53.5,0.0,3.628,0.353,0.144,0.094,0.074,0.056
46.5,50.0,0.0,3.342,0.342,0.141,0.093,0.073,0.056
46.5,51.0,0.0,3.791,0.358,0.145,0.095,0.074,0.057
46.5,51.5,0.0,3.718,0.356,0.145,0.095,0.074,0.057
46.5,52.5,0.0,3.752,0.357,0.145,0.095,0.074,0.057
46.5,53.0,0.0,3.576,0.351,0.144,0.094,0.074,0.057
47.0,50.0,0.0,3.484,0.347,0.143,0.094,0.074,0.056
47.0,50.5,0.0,3.6,0.352,0.144,0.094,0.074,0.056
47.0,51.5,0.0,3.259,0.339,0.141,0.093,0.073,0.056
47.0,52.0,0.0,3.688,0.355,0.145,0.094,0.074,0.057
47.0,53.0,0.0,3.494,0.348,0.143,0.094,0.074,0.057
47.0,53.5,0.0,3.536,0.349,0.143,0.094,0.074,0.057
47.5,50.5,0.0,3.746,0.357,0.145,0.095,0.074,0.057
47.5,51.0,0.0,3.754,0.357,0.145,0.095,0.074,0.057
47.5,52.0,0.0,3.931,0.363,0.147,0.095,0.075,0.057
47.5,52.5,0.0,3.765,0.357,0.145,0.095,0.074,0.057
47.5,53.5,0.0,3.321,0.341,0.141,0.093,0.073,0.056
47.5,62.5,0.0,4.691,0.384,0.151,0.097,0.076,0.057
48.0,50.0,0.0,3.577,0.351,0.144,0.094,0.074,0.056
48.0,51.0,0.0,3.742,0.357,0.145,0.095,0.074,0.057
48.0,51.5,0.0,3.848,0.36,0.146,0.095,0.075,0.057
48.0,52.5,0.0,3.685,0.355,0.145,0.094,0.074,0.057
48.0,53.0,0.0,3.779,0.358,0.145,0.095,0.074,0.057
48.0,62.0,0.0,4.655,0.383,0.151,0.097,0.076,0.057
48.5,50.5,0.0,3.746,0.357,0.145,0.095,0.074,0.056
48.5,51.0,0.0,3.633,0.353,0.144,0.094,0.074,0.057
48.5,52.0,0.0,3.795,0.358,0.145,0.095,0.074,0.057
48.5,52.5,0.0,3.65,0.353,0.144,0.094,0.074,0.057
48.5,53.5,0.0,3.655,0.354,0.144,0.094,0.074,0.057
48.5,54.0,0.0,3.566,0.35,0.143,0.094,0.074,0.056
49.0,51.0,0.0,3.423,0.345,0.142,0.093,0.073,0.056
49.0,51.5,0.0,3.823,0.359,0.146,0.095,0.075,0.057
49.0,52.5,0.0,3.736,0.356,0.145,0.095,0.074,0.057
49.0,53.0,0.0,3.727,0.356,0.145,0.095,0.074,0.057
49.0,54.0,0.0,3.707,0.355,0.145,0.094,0.074,0.057
49.0,61.5,0.0,4.166,0.369,0.148,0.095,0.075,0.057
49.5,50.5,0.0,3.714,0.356,0.145,0.095,0.074,0.056
49.5,51.5,0.0,3.526,0.349,0.143,0.094,0.074,0.056
49.5,52.0,0.0,3.883,0.361,0.146,0.095,0.075,0.057
49.5,53.0,0.0,3.595,0.351,0.144,0.094,0.074,0.056
49.5,53.5,0.0,3.653,0.353,0.144,0.094,0.074,0.057
49.5,61.0,0.0,4.069,0.366,0.147,0.095,0.074,0.057
49.5,63.0,0.0,4.315,0.373,0.149,0.096,0.075,0.057
50.0,50.5,0.0,3.736,0.356,0.145,0.095,0.074,0.056
50.0,51.0,0.0,3.76,0.357,0.145,0.095,0.074,0.057
50.0,52.0,0.0,3.881,0.361,0.146,0.095,0.075,0.057
50.0,52.5,0.0,3.777,0.358,0.145,0.095,0.074,0.057
50.0,53.5,0.0,3.817,0.359,0.146,0.095,0.075,0.057
50.0,54.0,0.0,3.47,0.347,0.143,0.094,0.074,0.056
50.0,61.0,0.0,3.724,0.356,0.145,0.094,0.074,0.056
50.0,62.5,0.0,4.337,0.374,0.149,0.096,0.075,0.057
50.5,51.0,0.0,3.552,0.35,0.143,0.094,0.074,0.056
50.5,51.5,0.0,3.864,0.361,0.146,0.095,0.075,0.057
50.5,52.5,0.0,3.803,0.359,0.146,0.095,0.074,0.057
50.5,53.0,0.0,3.927,0.363,0.147,0.095,0.075,0.057
